Measurement Time,Port 1 MPS-1 Water Potential Potential kPa,Port 2 EC-5 Soil Moisture mﾳ/mﾳ VWC,Port 3 EC-5 Soil Moisture mﾳ/mﾳ VWC,Port 4 MPS-1 Water Potential Potential kPa
25 Jun 2012 11:00 PM,-524,0.043,0.093,-462
25 Jun 2012 11:30 PM,-524,0.043,0.093,-462
26 Jun 2012 12:00 AM,-529,0.043,0.093,-462
26 Jun 2012 12:30 AM,-529,0.043,0.093,-462
26 Jun 2012 01:00 AM,-529,0.043,0.093,-462
26 Jun 2012 01:30 AM,-529,0.043,0.093,-462
26 Jun 2012 02:00 AM,-529,0.043,0.092,-462
26 Jun 2012 02:30 AM,-524,0.043,0.092,-462
26 Jun 2012 03:00 AM,-529,0.043,0.092,-462
26 Jun 2012 03:30 AM,-529,0.043,0.092,-462
26 Jun 2012 04:00 AM,-529,0.043,0.092,-462
26 Jun 2012 04:30 AM,-529,0.043,0.092,-462
26 Jun 2012 05:00 AM,-535,0.043,0.092,-462
26 Jun 2012 05:30 AM,-529,0.042,0.092,-467
26 Jun 2012 06:00 AM,-535,0.042,0.092,-467
26 Jun 2012 06:30 AM,-540,0.042,0.091,-467
26 Jun 2012 07:00 AM,-535,0.042,0.091,-467
26 Jun 2012 07:30 AM,-535,0.042,0.091,-467
26 Jun 2012 08:00 AM,-535,0.042,0.091,-467
26 Jun 2012 08:30 AM,-535,0.042,0.091,-467
26 Jun 2012 09:00 AM,-529,0.042,0.091,-467
26 Jun 2012 09:30 AM,-529,0.042,0.091,-462
26 Jun 2012 10:00 AM,-529,0.042,0.091,-462
26 Jun 2012 10:30 AM,-529,0.042,0.091,-462
26 Jun 2012 11:00 AM,-529,0.042,0.091,-462
26 Jun 2012 11:30 AM,-529,0.042,0.091,-462
26 Jun 2012 12:00 PM,-529,0.042,0.091,-458
26 Jun 2012 12:30 PM,-524,0.043,0.091,-462
26 Jun 2012 01:00 PM,-524,0.043,0.091,-462
26 Jun 2012 01:30 PM,-524,0.043,0.091,-462
26 Jun 2012 02:00 PM,-524,0.043,0.091,-462
26 Jun 2012 02:30 PM,-524,0.043,0.091,-462
26 Jun 2012 03:00 PM,-524,0.043,0.091,-458
26 Jun 2012 03:30 PM,-518,0.043,0.091,-458
26 Jun 2012 04:00 PM,-524,0.043,0.091,-458
26 Jun 2012 04:30 PM,-518,0.043,0.091,-458
26 Jun 2012 05:00 PM,-518,0.043,0.091,-458
26 Jun 2012 05:30 PM,-513,0.043,0.091,-458
26 Jun 2012 06:00 PM,-518,0.043,0.091,-458
26 Jun 2012 06:30 PM,-518,0.043,0.091,-458
26 Jun 2012 07:00 PM,-518,0.043,0.091,-458
26 Jun 2012 07:30 PM,-524,0.043,0.091,-458
26 Jun 2012 08:00 PM,-518,0.043,0.091,-458
26 Jun 2012 08:30 PM,-518,0.043,0.091,-458
26 Jun 2012 09:00 PM,-518,0.043,0.092,-458
26 Jun 2012 09:30 PM,-518,0.043,0.092,-458
26 Jun 2012 10:00 PM,-518,0.043,0.092,-458
26 Jun 2012 10:30 PM,-524,0.043,0.092,-458
26 Jun 2012 11:00 PM,-529,0.043,0.092,-458
26 Jun 2012 11:30 PM,-524,0.043,0.092,-458
27 Jun 2012 12:00 AM,-524,0.043,0.092,-458
27 Jun 2012 12:30 AM,-524,0.043,0.092,-458
27 Jun 2012 01:00 AM,-529,0.043,0.092,-458
27 Jun 2012 01:30 AM,-524,0.043,0.092,-458
27 Jun 2012 02:00 AM,-524,0.042,0.092,-458
27 Jun 2012 02:30 AM,-529,0.042,0.092,-458
27 Jun 2012 03:00 AM,-529,0.042,0.092,-462
27 Jun 2012 03:30 AM,-529,0.042,0.091,-462
27 Jun 2012 04:00 AM,-529,0.042,0.091,-462
27 Jun 2012 04:30 AM,-529,0.042,0.091,-462
27 Jun 2012 05:00 AM,-529,0.042,0.091,-462
27 Jun 2012 05:30 AM,-529,0.042,0.091,-462
27 Jun 2012 06:00 AM,-529,0.041,0.091,-462
27 Jun 2012 06:30 AM,-529,0.041,0.091,-462
27 Jun 2012 07:00 AM,-529,0.041,0.091,-467
27 Jun 2012 07:30 AM,-529,0.041,0.091,-467
27 Jun 2012 08:00 AM,-529,0.041,0.091,-462
27 Jun 2012 08:30 AM,-529,0.041,0.091,-462
27 Jun 2012 09:00 AM,-529,0.041,0.091,-462
27 Jun 2012 09:30 AM,-529,0.041,0.091,-462
27 Jun 2012 10:00 AM,-529,0.04,0.091,-462
27 Jun 2012 10:30 AM,-529,0.041,0.091,-458
27 Jun 2012 11:00 AM,-529,0.041,0.091,-462
27 Jun 2012 11:30 AM,-529,0.041,0.091,-458
27 Jun 2012 12:00 PM,-524,0.042,0.091,-458
27 Jun 2012 12:30 PM,-529,0.042,0.091,-462
27 Jun 2012 01:00 PM,-524,0.042,0.091,-467
27 Jun 2012 01:30 PM,-524,0.042,0.091,-467
27 Jun 2012 02:00 PM,-524,0.042,0.091,-467
27 Jun 2012 02:30 PM,-524,0.043,0.091,-467
27 Jun 2012 03:00 PM,-518,0.043,0.091,-462
27 Jun 2012 03:30 PM,-518,0.043,0.091,-462
27 Jun 2012 04:00 PM,-518,0.043,0.091,-462
27 Jun 2012 04:30 PM,-518,0.043,0.091,-462
27 Jun 2012 05:00 PM,-518,0.043,0.091,-462
27 Jun 2012 05:30 PM,-518,0.043,0.091,-462
27 Jun 2012 06:00 PM,-518,0.043,0.091,-467
27 Jun 2012 06:30 PM,-524,0.043,0.091,-462
27 Jun 2012 07:00 PM,-518,0.043,0.091,-462
27 Jun 2012 07:30 PM,-518,0.043,0.091,-462
27 Jun 2012 08:00 PM,-524,0.043,0.091,-462
27 Jun 2012 08:30 PM,-524,0.043,0.091,-462
27 Jun 2012 09:00 PM,-524,0.043,0.091,-462
27 Jun 2012 09:30 PM,-524,0.043,0.091,-467
27 Jun 2012 10:00 PM,-524,0.043,0.091,-462
27 Jun 2012 10:30 PM,-524,0.043,0.091,-462
27 Jun 2012 11:00 PM,-524,0.043,0.091,-462
27 Jun 2012 11:30 PM,-518,0.042,0.091,-462
28 Jun 2012 12:00 AM,-524,0.042,0.091,-462
28 Jun 2012 12:30 AM,-524,0.042,0.091,-462
28 Jun 2012 01:00 AM,-529,0.042,0.091,-462
28 Jun 2012 01:30 AM,-524,0.042,0.091,-462
28 Jun 2012 02:00 AM,-524,0.042,0.091,-467
28 Jun 2012 02:30 AM,-529,0.042,0.091,-467
28 Jun 2012 03:00 AM,-524,0.041,0.091,-467
28 Jun 2012 03:30 AM,-529,0.041,0.091,-467
28 Jun 2012 04:00 AM,-529,0.041,0.091,-467
28 Jun 2012 04:30 AM,-529,0.041,0.091,-467
28 Jun 2012 05:00 AM,-535,0.04,0.091,-467
28 Jun 2012 05:30 AM,-529,0.04,0.091,-467
28 Jun 2012 06:00 AM,-529,0.04,0.091,-467
28 Jun 2012 06:30 AM,-529,0.04,0.091,-472
28 Jun 2012 07:00 AM,-524,0.04,0.091,-467
28 Jun 2012 07:30 AM,-535,0.04,0.091,-467
28 Jun 2012 08:00 AM,-529,0.04,0.091,-467
28 Jun 2012 08:30 AM,-529,0.04,0.091,-467
28 Jun 2012 09:00 AM,-529,0.04,0.09,-467
28 Jun 2012 09:30 AM,-529,0.04,0.09,-467
28 Jun 2012 10:00 AM,-535,0.04,0.09,-467
28 Jun 2012 10:30 AM,-535,0.04,0.09,-467
28 Jun 2012 11:00 AM,-529,0.04,0.09,-467
28 Jun 2012 11:30 AM,-529,0.04,0.09,-467
28 Jun 2012 12:00 PM,-529,0.04,0.09,-467
28 Jun 2012 12:30 PM,-535,0.04,0.09,-467
28 Jun 2012 01:00 PM,-529,0.041,0.09,-467
28 Jun 2012 01:30 PM,-524,0.041,0.09,-467
28 Jun 2012 02:00 PM,-524,0.042,0.09,-467
28 Jun 2012 02:30 PM,-524,0.042,0.09,-462
28 Jun 2012 03:00 PM,-524,0.042,0.09,-462
28 Jun 2012 03:30 PM,-518,0.042,0.09,-462
28 Jun 2012 04:00 PM,-524,0.042,0.091,-462
28 Jun 2012 04:30 PM,-518,0.042,0.091,-458
28 Jun 2012 05:00 PM,-518,0.042,0.091,-462
28 Jun 2012 05:30 PM,-524,0.043,0.091,-462
28 Jun 2012 06:00 PM,-518,0.043,0.091,-462
28 Jun 2012 06:30 PM,-518,0.043,0.09,-462
28 Jun 2012 07:00 PM,-518,0.042,0.09,-462
28 Jun 2012 07:30 PM,-518,0.042,0.091,-462
28 Jun 2012 08:00 PM,-524,0.042,0.091,-462
28 Jun 2012 08:30 PM,-518,0.042,0.091,-458
28 Jun 2012 09:00 PM,-524,0.042,0.091,-458
28 Jun 2012 09:30 PM,-524,0.042,0.091,-462
28 Jun 2012 10:00 PM,-524,0.042,0.091,-462
28 Jun 2012 10:30 PM,-524,0.042,0.091,-462
28 Jun 2012 11:00 PM,-529,0.042,0.091,-462
28 Jun 2012 11:30 PM,-524,0.041,0.091,-458
29 Jun 2012 12:00 AM,-524,0.041,0.091,-462
29 Jun 2012 12:30 AM,-524,0.041,0.091,-462
29 Jun 2012 01:00 AM,-524,0.041,0.091,-462
29 Jun 2012 01:30 AM,-529,0.04,0.091,-462
29 Jun 2012 02:00 AM,-524,0.04,0.091,-462
29 Jun 2012 02:30 AM,-535,0.04,0.09,-462
29 Jun 2012 03:00 AM,-529,0.04,0.09,-462
29 Jun 2012 03:30 AM,-529,0.04,0.09,-462
29 Jun 2012 04:00 AM,-529,0.04,0.091,-467
29 Jun 2012 04:30 AM,-529,0.04,0.09,-462
29 Jun 2012 05:00 AM,-529,0.04,0.09,-462
29 Jun 2012 05:30 AM,-529,0.04,0.09,-467
29 Jun 2012 06:00 AM,-529,0.04,0.09,-467
29 Jun 2012 06:30 AM,-529,0.039,0.09,-467
29 Jun 2012 07:00 AM,-529,0.039,0.09,-467
29 Jun 2012 07:30 AM,-535,0.039,0.09,-467
29 Jun 2012 08:00 AM,-535,0.039,0.09,-467
29 Jun 2012 08:30 AM,-529,0.039,0.09,-462
29 Jun 2012 09:00 AM,-529,0.039,0.09,-462
29 Jun 2012 09:30 AM,-535,0.039,0.09,-462
29 Jun 2012 10:00 AM,-535,0.039,0.09,-467
29 Jun 2012 10:30 AM,-524,0.039,0.09,-462
29 Jun 2012 11:00 AM,-529,0.039,0.09,-462
29 Jun 2012 11:30 AM,-529,0.039,0.089,-462
29 Jun 2012 12:00 PM,-529,0.04,0.09,-462
29 Jun 2012 12:30 PM,-524,0.04,0.089,-462
29 Jun 2012 01:00 PM,-524,0.04,0.089,-462
29 Jun 2012 01:30 PM,-524,0.04,0.089,-462
29 Jun 2012 02:00 PM,-524,0.04,0.089,-467
29 Jun 2012 02:30 PM,-524,0.041,0.089,-462
29 Jun 2012 03:00 PM,-524,0.041,0.09,-458
29 Jun 2012 03:30 PM,-524,0.042,0.09,-458
29 Jun 2012 04:00 PM,-518,0.042,0.09,-458
29 Jun 2012 04:30 PM,-518,0.042,0.09,-458
29 Jun 2012 05:00 PM,-518,0.042,0.09,-458
29 Jun 2012 05:30 PM,-524,0.042,0.09,-458
29 Jun 2012 06:00 PM,-518,0.042,0.09,-462
29 Jun 2012 06:30 PM,-524,0.042,0.09,-462
29 Jun 2012 07:00 PM,-518,0.042,0.09,-458
29 Jun 2012 07:30 PM,-518,0.042,0.09,-458
29 Jun 2012 08:00 PM,-518,0.042,0.09,-458
29 Jun 2012 08:30 PM,-518,0.042,0.09,-458
29 Jun 2012 09:00 PM,-518,0.042,0.091,-458
29 Jun 2012 09:30 PM,-518,0.041,0.091,-458
29 Jun 2012 10:00 PM,-524,0.041,0.09,-458
29 Jun 2012 10:30 PM,-524,0.041,0.09,-458
29 Jun 2012 11:00 PM,-524,0.04,0.09,-458
29 Jun 2012 11:30 PM,-524,0.04,0.09,-458
30 Jun 2012 12:00 AM,-524,0.04,0.09,-458
30 Jun 2012 12:30 AM,-524,0.04,0.09,-458
30 Jun 2012 01:00 AM,-524,0.04,0.09,-458
30 Jun 2012 01:30 AM,-524,0.04,0.09,-462
30 Jun 2012 02:00 AM,-529,0.04,0.09,-462
30 Jun 2012 02:30 AM,-529,0.04,0.09,-462
30 Jun 2012 03:00 AM,-529,0.04,0.09,-462
30 Jun 2012 03:30 AM,-529,0.039,0.09,-462
30 Jun 2012 04:00 AM,-529,0.039,0.09,-462
30 Jun 2012 04:30 AM,-535,0.039,0.09,-462
30 Jun 2012 05:00 AM,-529,0.039,0.09,-462
30 Jun 2012 05:30 AM,-529,0.039,0.09,-462
30 Jun 2012 06:00 AM,-529,0.039,0.09,-467
30 Jun 2012 06:30 AM,-535,0.038,0.089,-467
30 Jun 2012 07:00 AM,-529,0.038,0.09,-467
30 Jun 2012 07:30 AM,-535,0.038,0.09,-467
30 Jun 2012 08:00 AM,-535,0.038,0.09,-467
30 Jun 2012 08:30 AM,-535,0.038,0.09,-467
30 Jun 2012 09:00 AM,-535,0.038,0.089,-462
30 Jun 2012 09:30 AM,-535,0.038,0.089,-462
30 Jun 2012 10:00 AM,-529,0.038,0.089,-462
30 Jun 2012 10:30 AM,-540,0.038,0.089,-462
30 Jun 2012 11:00 AM,-529,0.038,0.089,-467
30 Jun 2012 11:30 AM,-529,0.038,0.089,-462
30 Jun 2012 12:00 PM,-535,0.038,0.089,-462
30 Jun 2012 12:30 PM,-535,0.038,0.089,-462
30 Jun 2012 01:00 PM,-529,0.038,0.089,-462
30 Jun 2012 01:30 PM,-529,0.039,0.089,-467
30 Jun 2012 02:00 PM,-529,0.039,0.089,-462
30 Jun 2012 02:30 PM,-524,0.04,0.089,-462
30 Jun 2012 03:00 PM,-524,0.04,0.089,-462
30 Jun 2012 03:30 PM,-524,0.04,0.089,-462
30 Jun 2012 04:00 PM,-518,0.04,0.089,-458
30 Jun 2012 04:30 PM,-518,0.04,0.089,-458
30 Jun 2012 05:00 PM,-518,0.04,0.089,-458
30 Jun 2012 05:30 PM,-518,0.04,0.089,-458
30 Jun 2012 06:00 PM,-524,0.04,0.089,-462
30 Jun 2012 06:30 PM,-524,0.04,0.089,-462
30 Jun 2012 07:00 PM,-524,0.04,0.089,-458
30 Jun 2012 07:30 PM,-524,0.04,0.089,-458
30 Jun 2012 08:00 PM,-524,0.04,0.089,-458
30 Jun 2012 08:30 PM,-524,0.04,0.089,-462
30 Jun 2012 09:00 PM,-524,0.04,0.09,-458
30 Jun 2012 09:30 PM,-524,0.04,0.09,-462
30 Jun 2012 10:00 PM,-529,0.04,0.089,-462
30 Jun 2012 10:30 PM,-524,0.04,0.089,-462
30 Jun 2012 11:00 PM,-524,0.04,0.089,-462
30 Jun 2012 11:30 PM,-524,0.039,0.089,-462
01 Jul 2012 12:00 AM,-524,0.039,0.089,-462
01 Jul 2012 12:30 AM,-529,0.039,0.089,-462
01 Jul 2012 01:00 AM,-529,0.039,0.089,-462
01 Jul 2012 01:30 AM,-529,0.039,0.089,-462
01 Jul 2012 02:00 AM,-529,0.038,0.089,-467
01 Jul 2012 02:30 AM,-529,0.038,0.09,-467
01 Jul 2012 03:00 AM,-529,0.038,0.089,-467
01 Jul 2012 03:30 AM,-529,0.038,0.089,-467
01 Jul 2012 04:00 AM,-529,0.038,0.089,-467
01 Jul 2012 04:30 AM,-535,0.038,0.089,-467
01 Jul 2012 05:00 AM,-535,0.038,0.089,-467
01 Jul 2012 05:30 AM,-535,0.038,0.089,-472
01 Jul 2012 06:00 AM,-535,0.038,0.089,-472
01 Jul 2012 06:30 AM,-535,0.038,0.089,-472
01 Jul 2012 07:00 AM,-535,0.038,0.089,-472
01 Jul 2012 07:30 AM,-535,0.038,0.089,-472
01 Jul 2012 08:00 AM,-535,0.038,0.089,-472
01 Jul 2012 08:30 AM,-535,0.038,0.089,-467
01 Jul 2012 09:00 AM,-535,0.038,0.089,-472
01 Jul 2012 09:30 AM,-540,0.037,0.089,-467
01 Jul 2012 10:00 AM,-535,0.037,0.089,-467
01 Jul 2012 10:30 AM,-535,0.038,0.089,-472
01 Jul 2012 11:00 AM,-535,0.038,0.089,-467
01 Jul 2012 11:30 AM,-535,0.038,0.089,-467
01 Jul 2012 12:00 PM,-529,0.038,0.089,-472
01 Jul 2012 12:30 PM,-529,0.038,0.089,-467
01 Jul 2012 01:00 PM,-529,0.038,0.089,-467
01 Jul 2012 01:30 PM,-529,0.038,0.089,-467
01 Jul 2012 02:00 PM,-529,0.038,0.089,-472
01 Jul 2012 02:30 PM,-535,0.038,0.089,-467
01 Jul 2012 03:00 PM,-529,0.039,0.089,-462
01 Jul 2012 03:30 PM,-524,0.039,0.089,-462
01 Jul 2012 04:00 PM,-524,0.039,0.089,-467
01 Jul 2012 04:30 PM,-524,0.039,0.089,-462
01 Jul 2012 05:00 PM,-524,0.039,0.089,-467
01 Jul 2012 05:30 PM,-524,0.039,0.089,-462
01 Jul 2012 06:00 PM,-524,0.039,0.089,-467
01 Jul 2012 06:30 PM,-529,0.039,0.089,-462
01 Jul 2012 07:00 PM,-529,0.039,0.089,-462
01 Jul 2012 07:30 PM,-529,0.039,0.089,-462
01 Jul 2012 08:00 PM,-524,0.039,0.089,-462
01 Jul 2012 08:30 PM,-529,0.039,0.089,-467
01 Jul 2012 09:00 PM,-529,0.039,0.089,-462
01 Jul 2012 09:30 PM,-529,0.039,0.089,-467
01 Jul 2012 10:00 PM,-529,0.038,0.089,-462
01 Jul 2012 10:30 PM,-529,0.038,0.089,-462
01 Jul 2012 11:00 PM,-529,0.038,0.089,-462
01 Jul 2012 11:30 PM,-529,0.038,0.089,-467
02 Jul 2012 12:00 AM,-529,0.038,0.089,-467
02 Jul 2012 12:30 AM,-529,0.038,0.089,-467
02 Jul 2012 01:00 AM,-529,0.038,0.089,-467
02 Jul 2012 01:30 AM,-535,0.038,0.089,-467
02 Jul 2012 02:00 AM,-535,0.038,0.089,-467
02 Jul 2012 02:30 AM,-535,0.038,0.089,-467
02 Jul 2012 03:00 AM,-540,0.038,0.089,-472
02 Jul 2012 03:30 AM,-535,0.038,0.089,-472
02 Jul 2012 04:00 AM,-535,0.038,0.089,-472
02 Jul 2012 04:30 AM,-540,0.037,0.089,-472
02 Jul 2012 05:00 AM,-540,0.037,0.089,-472
02 Jul 2012 05:30 AM,-540,0.037,0.089,-472
02 Jul 2012 06:00 AM,-540,0.037,0.089,-472
02 Jul 2012 06:30 AM,-535,0.037,0.089,-477
02 Jul 2012 07:00 AM,-540,0.037,0.089,-477
02 Jul 2012 07:30 AM,-540,0.037,0.089,-472
02 Jul 2012 08:00 AM,-540,0.037,0.088,-477
02 Jul 2012 08:30 AM,-540,0.037,0.088,-472
02 Jul 2012 09:00 AM,-540,0.037,0.088,-477
02 Jul 2012 09:30 AM,-546,0.037,0.088,-472
02 Jul 2012 10:00 AM,-546,0.037,0.088,-472
02 Jul 2012 10:30 AM,-546,0.037,0.088,-472
02 Jul 2012 11:00 AM,-546,0.037,0.088,-472
02 Jul 2012 11:30 AM,-546,0.037,0.088,-472
02 Jul 2012 12:00 PM,-546,0.037,0.088,-472
02 Jul 2012 12:30 PM,-540,0.037,0.088,-472
02 Jul 2012 01:00 PM,-546,0.037,0.088,-472
02 Jul 2012 01:30 PM,-540,0.037,0.088,-472
02 Jul 2012 02:00 PM,-540,0.037,0.088,-477
02 Jul 2012 02:30 PM,-540,0.037,0.088,-477
02 Jul 2012 03:00 PM,-546,0.037,0.088,-477
02 Jul 2012 03:30 PM,-540,0.037,0.088,-472
02 Jul 2012 04:00 PM,-535,0.038,0.088,-472
02 Jul 2012 04:30 PM,-540,0.037,0.088,-477
02 Jul 2012 05:00 PM,-546,0.037,0.088,-477
02 Jul 2012 05:30 PM,-540,0.037,0.088,-477
02 Jul 2012 06:00 PM,-540,0.037,0.088,-477
02 Jul 2012 06:30 PM,-540,0.037,0.088,-477
02 Jul 2012 07:00 PM,-540,0.037,0.088,-477
02 Jul 2012 07:30 PM,-540,0.037,0.088,-477
02 Jul 2012 08:00 PM,-546,0.037,0.088,-477
02 Jul 2012 08:30 PM,-540,0.037,0.088,-477
02 Jul 2012 09:00 PM,-558,0.037,0.088,-268
02 Jul 2012 09:30 PM,-552,0.037,0.088,-46
02 Jul 2012 10:00 PM,-546,0.037,0.088,-39
02 Jul 2012 10:30 PM,-552,0.037,0.088,-42
02 Jul 2012 11:00 PM,-546,0.037,0.088,-46
02 Jul 2012 11:30 PM,-546,0.037,0.088,-51
03 Jul 2012 12:00 AM,-546,0.037,0.088,-55
03 Jul 2012 12:30 AM,-546,0.037,0.088,-58
03 Jul 2012 01:00 AM,-546,0.037,0.088,-60
03 Jul 2012 01:30 AM,-546,0.036,0.088,-63
03 Jul 2012 02:00 AM,-546,0.036,0.088,-65
03 Jul 2012 02:30 AM,-546,0.036,0.088,-67
03 Jul 2012 03:00 AM,-546,0.036,0.088,-69
03 Jul 2012 03:30 AM,-546,0.036,0.088,-72
03 Jul 2012 04:00 AM,-546,0.036,0.088,-74
03 Jul 2012 04:30 AM,-546,0.036,0.088,-76
03 Jul 2012 05:00 AM,-552,0.036,0.088,-79
03 Jul 2012 05:30 AM,-558,0.035,0.088,-80
03 Jul 2012 06:00 AM,-552,0.035,0.088,-83
03 Jul 2012 06:30 AM,-546,0.035,0.088,-84
03 Jul 2012 07:00 AM,-552,0.035,0.088,-86
03 Jul 2012 07:30 AM,-558,0.035,0.087,-88
03 Jul 2012 08:00 AM,-552,0.035,0.087,-90
03 Jul 2012 08:30 AM,-546,0.035,0.087,-93
03 Jul 2012 09:00 AM,-552,0.035,0.087,-94
03 Jul 2012 09:30 AM,-552,0.035,0.087,-96
03 Jul 2012 10:00 AM,-552,0.035,0.087,-99
03 Jul 2012 10:30 AM,-558,0.035,0.087,-102
03 Jul 2012 11:00 AM,-552,0.035,0.087,-105
03 Jul 2012 11:30 AM,-552,0.035,0.087,-107
03 Jul 2012 12:00 PM,-552,0.036,0.087,-111
03 Jul 2012 12:30 PM,-546,0.036,0.087,-115
03 Jul 2012 01:00 PM,-552,0.037,0.087,-118
03 Jul 2012 01:30 PM,-546,0.037,0.087,-122
03 Jul 2012 02:00 PM,-546,0.037,0.087,-127
03 Jul 2012 02:30 PM,-546,0.037,0.087,-131
03 Jul 2012 03:00 PM,-546,0.038,0.087,-136
03 Jul 2012 03:30 PM,-552,0.037,0.087,-36
03 Jul 2012 04:00 PM,-304,0.037,0.087,-15
03 Jul 2012 04:30 PM,-18,0.038,0.087,-15
03 Jul 2012 05:00 PM,-19,0.038,0.087,-15
03 Jul 2012 05:30 PM,-18,0.038,0.087,-15
03 Jul 2012 06:00 PM,-18,0.038,0.088,-15
03 Jul 2012 06:30 PM,-18,0.038,0.088,-15
03 Jul 2012 07:00 PM,-18,0.038,0.088,-15
03 Jul 2012 07:30 PM,-18,0.038,0.087,-15
03 Jul 2012 08:00 PM,-18,0.038,0.087,-15
03 Jul 2012 08:30 PM,-18,0.038,0.087,-15
03 Jul 2012 09:00 PM,-18,0.038,0.087,-15
03 Jul 2012 09:30 PM,-19,0.038,0.087,-15
03 Jul 2012 10:00 PM,-19,0.038,0.087,-15
03 Jul 2012 10:30 PM,-19,0.038,0.087,-15
03 Jul 2012 11:00 PM,-20,0.038,0.087,-15
03 Jul 2012 11:30 PM,-20,0.038,0.087,-15
04 Jul 2012 12:00 AM,-20,0.038,0.087,-15
04 Jul 2012 12:30 AM,-21,0.038,0.087,-15
04 Jul 2012 01:00 AM,-21,0.038,0.087,-15
04 Jul 2012 01:30 AM,-21,0.038,0.087,-15
04 Jul 2012 02:00 AM,-22,0.038,0.087,-15
04 Jul 2012 02:30 AM,-22,0.038,0.087,-15
04 Jul 2012 03:00 AM,-23,0.038,0.087,-15
04 Jul 2012 03:30 AM,-23,0.038,0.087,-15
04 Jul 2012 04:00 AM,-24,0.038,0.086,-15
04 Jul 2012 04:30 AM,-24,0.038,0.086,-16
04 Jul 2012 05:00 AM,-25,0.038,0.086,-16
04 Jul 2012 05:30 AM,-25,0.038,0.086,-16
04 Jul 2012 06:00 AM,-26,0.038,0.086,-16
04 Jul 2012 06:30 AM,-26,0.038,0.086,-16
04 Jul 2012 07:00 AM,-27,0.038,0.086,-16
04 Jul 2012 07:30 AM,-28,0.038,0.086,-16
04 Jul 2012 08:00 AM,-28,0.039,0.086,-16
04 Jul 2012 08:30 AM,-29,0.039,0.086,-16
04 Jul 2012 09:00 AM,-29,0.039,0.086,-16
04 Jul 2012 09:30 AM,-30,0.039,0.086,-16
04 Jul 2012 10:00 AM,-31,0.039,0.086,-16
04 Jul 2012 10:30 AM,-31,0.039,0.086,-17
04 Jul 2012 11:00 AM,-32,0.04,0.086,-17
04 Jul 2012 11:30 AM,-32,0.04,0.086,-17
04 Jul 2012 12:00 PM,-33,0.04,0.086,-17
04 Jul 2012 12:30 PM,-34,0.04,0.086,-17
04 Jul 2012 01:00 PM,-34,0.04,0.086,-17
04 Jul 2012 01:30 PM,-35,0.04,0.086,-17
04 Jul 2012 02:00 PM,-35,0.041,0.086,-17
04 Jul 2012 02:30 PM,-20,0.041,0.086,-16
04 Jul 2012 03:00 PM,-17,0.043,0.086,-15
04 Jul 2012 03:30 PM,-17,0.242,0.089,-15
04 Jul 2012 04:00 PM,-17,0.347,0.111,-15
04 Jul 2012 04:30 PM,-17,0.351,0.128,-15
04 Jul 2012 05:00 PM,-17,0.349,0.138,-15
04 Jul 2012 05:30 PM,-17,0.346,0.145,-15
04 Jul 2012 06:00 PM,-17,0.342,0.151,-15
04 Jul 2012 06:30 PM,-17,0.338,0.156,-15
04 Jul 2012 07:00 PM,-17,0.334,0.162,-15
04 Jul 2012 07:30 PM,-17,0.331,0.166,-15
04 Jul 2012 08:00 PM,-17,0.327,0.17,-16
04 Jul 2012 08:30 PM,-17,0.324,0.174,-16
04 Jul 2012 09:00 PM,-17,0.321,0.177,-16
04 Jul 2012 09:30 PM,-17,0.316,0.179,-16
04 Jul 2012 10:00 PM,-17,0.313,0.182,-16
04 Jul 2012 10:30 PM,-17,0.31,0.185,-15
04 Jul 2012 11:00 PM,-17,0.307,0.187,-16
04 Jul 2012 11:30 PM,-17,0.304,0.19,-15
05 Jul 2012 12:00 AM,-17,0.3,0.191,-15
05 Jul 2012 12:30 AM,-17,0.297,0.193,-15
05 Jul 2012 01:00 AM,-17,0.294,0.195,-15
05 Jul 2012 01:30 AM,-17,0.291,0.196,-15
05 Jul 2012 02:00 AM,-17,0.288,0.197,-15
05 Jul 2012 02:30 AM,-18,0.286,0.198,-15
05 Jul 2012 03:00 AM,-18,0.283,0.199,-15
05 Jul 2012 03:30 AM,-18,0.28,0.2,-15
05 Jul 2012 04:00 AM,-18,0.277,0.201,-15
05 Jul 2012 04:30 AM,-18,0.275,0.202,-15
05 Jul 2012 05:00 AM,-18,0.272,0.202,-15
05 Jul 2012 05:30 AM,-18,0.27,0.203,-15
05 Jul 2012 06:00 AM,-18,0.267,0.203,-15
05 Jul 2012 06:30 AM,-18,0.264,0.203,-15
05 Jul 2012 07:00 AM,-18,0.263,0.204,-15
05 Jul 2012 07:30 AM,-18,0.26,0.205,-15
05 Jul 2012 08:00 AM,-19,0.258,0.205,-15
05 Jul 2012 08:30 AM,-19,0.256,0.205,-15
05 Jul 2012 09:00 AM,-19,0.254,0.206,-15
05 Jul 2012 09:30 AM,-19,0.253,0.206,-15
05 Jul 2012 10:00 AM,-19,0.25,0.206,-15
05 Jul 2012 10:30 AM,-19,0.248,0.206,-15
05 Jul 2012 11:00 AM,-19,0.249,0.206,-15
05 Jul 2012 11:30 AM,-19,0.253,0.206,-15
05 Jul 2012 12:00 PM,-19,0.259,0.206,-15
05 Jul 2012 12:30 PM,-19,0.264,0.206,-15
05 Jul 2012 01:00 PM,-19,0.268,0.206,-15
05 Jul 2012 01:30 PM,-19,0.271,0.206,-15
